Nivel,Nivel_Nombre,Codigo,Descripcion,Codigo_Padre,Cod_Seccion,Desc_Seccion,Cod_Division,Desc_Division,Cod_Grupo,Desc_Grupo,Cod_Clase,Desc_Clase,Cod_Subclase,Desc_Subclase
5,Subclase,46930,EQUIPO ELECTRICO N.C.P. (INCLUSO ELECTROIMANES; IMANES PERMANENTES;ACOPLAMIENTOS ELECTROMAGNETICOS ; EMBRAGUES Y FRENOS;CABEZAS ELECTROMAGNETICAS PARA MAQUINAS ELEVADORAS; ACELERADORES ELECTRICOS DE PARTICULAS; GENERADORES ELECTRICOS DE SENALES; Y APARATO,4693,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",46,MAQUINARIA Y APARATOS ELECTRICOS,469,OTRO EQUIPO ELECTRICO Y SUS PARTES Y PIEZAS,4693,EQUIPO ELECTRICO N.C.P. (INCLUSO ELECTROIMANES; IMANES PERMANENTES; ACOPLAMIENTOS ELECTROMAGNETICOS ; EMBRAGUES Y FRENOS; CABEZAS ELECTROMAGNETICAS PARA MAQUINAS ELEVADORAS; ACELERADORES ELECTRICOS DE PARTICULAS; GENERADORES ELECTRICOS DE SENALES; Y APARA,46930,EQUIPO ELECTRICO N.C.P. (INCLUSO ELECTROIMANES; IMANES PERMANENTES;ACOPLAMIENTOS ELECTROMAGNETICOS ; EMBRAGUES Y FRENOS;CABEZAS ELECTROMAGNETICAS PARA MAQUINAS ELEVADORAS; ACELERADORES ELECTRICOS DE PARTICULAS; GENERADORES ELECTRICOS DE SENALES; Y APARATO
5,Subclase,46950,"ELECTRODOS DE CARBON,  ESCOBILLAS DE CARBON, CARBONES PARA LAMPARAS DE ARCO, CARBONES PARA PILAS Y OTROS ARTICULOS DE GRAFITO U OTRAS FORMAS DE CARBON EMPLEADOS PARA FINES ELECTRICOS",4695,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",46,MAQUINARIA Y APARATOS ELECTRICOS,469,OTRO EQUIPO ELECTRICO Y SUS PARTES Y PIEZAS,4695,"ELECTRODOS DE CARBON, ESCOBILLAS DE CARBON, CARBONES PARA LAMPARAS DE ARCO, CARBONES PARA PILAS Y OTROS ARTICULOS DE GRAFITO U OTRAS FORMAS DE CARBON EMPLEADOS PARA FINES ELECTRICOS",46950,"ELECTRODOS DE CARBON,  ESCOBILLAS DE CARBON, CARBONES PARA LAMPARAS DE ARCO, CARBONES PARA PILAS Y OTROS ARTICULOS DE GRAFITO U OTRAS FORMAS DE CARBON EMPLEADOS PARA FINES ELECTRICOS"
5,Subclase,46960,PARTES Y PIEZAS  DE LOS APARATOS Y DISPOSITIVOS ELECTRICOS DE ENCENDIDO O DE ARRANQUE PARA MOTORES DE COMBUSTION INTERNA; GENERADORES Y DISYUNTORES UTILIZADOS CON MOTORES DE COMBUSTION INTERNA; APARATOS ELECTRICOS DE ALUMBRADO Y DE SENALIZACION (EXCEPTO L,4696,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",46,MAQUINARIA Y APARATOS ELECTRICOS,469,OTRO EQUIPO ELECTRICO Y SUS PARTES Y PIEZAS,4696,PARTES Y PIEZAS  DE LOS APARATOS Y DISPOSITIVOS ELECTRICOS DE ENCENDIDO O DE ARRANQUE PARA MOTORES DE COMBUSTION INTERNA; GENERADORES Y DISYUNTORES UTILIZADOS CON MOTORES DE COMBUSTION INTERNA; APARATOS ELECTRICOS DE ALUMBRADO Y DE SENALIZACION (EXCEPTO L,46960,PARTES Y PIEZAS  DE LOS APARATOS Y DISPOSITIVOS ELECTRICOS DE ENCENDIDO O DE ARRANQUE PARA MOTORES DE COMBUSTION INTERNA; GENERADORES Y DISYUNTORES UTILIZADOS CON MOTORES DE COMBUSTION INTERNA; APARATOS ELECTRICOS DE ALUMBRADO Y DE SENALIZACION (EXCEPTO L
5,Subclase,47110,CONDENSADORES ELECTRICOS,4711,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",471,"VALVULAS Y TUBOS ELECTRONICOS; COMPONENTES ELECTRONICOS, SUS PARTES Y PIEZAS",4711,CONDENSADORES ELECTRICOS,47110,CONDENSADORES ELECTRICOS
5,Subclase,47120,RESISTENCIAS ELECTRICAS (EXCEPTO RESISTENCIAS CALENTADORAS),4712,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",471,"VALVULAS Y TUBOS ELECTRONICOS; COMPONENTES ELECTRONICOS, SUS PARTES Y PIEZAS",4712,RESISTENCIAS ELECTRICAS (EXCEPTO RESISTENCIAS CALENTADORAS),47120,RESISTENCIAS ELECTRICAS (EXCEPTO RESISTENCIAS CALENTADORAS)
5,Subclase,47130,CIRCUITOS IMPRESOS,4713,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",471,"VALVULAS Y TUBOS ELECTRONICOS; COMPONENTES ELECTRONICOS, SUS PARTES Y PIEZAS",4713,CIRCUITOS IMPRESOS,47130,CIRCUITOS IMPRESOS
5,Subclase,47140,"VALVULAS Y TUBOS TERMIONICOS, CON CATODO FRIO O CON FOTOCATODO (INCLUSO TUBOS DE RAYOS CATODICOS)",4714,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",471,"VALVULAS Y TUBOS ELECTRONICOS; COMPONENTES ELECTRONICOS, SUS PARTES Y PIEZAS",4714,VALVULAS Y TUBOS TERMIONICOS  CON CATODO FRIO O CON FOTOCATODO (INCLUSO TUBOS DE RAYOS CATODICOS),47140,"VALVULAS Y TUBOS TERMIONICOS, CON CATODO FRIO O CON FOTOCATODO (INCLUSO TUBOS DE RAYOS CATODICOS)"
5,Subclase,47150,"DIODOS, TRANSISTORES Y DISPOSITIVOS SEMICONDUCTORES ANALOGOS; DISPOSITIVOS SEMICONDUCTORES FOTOSENSIBLES; DIODOS EMISORES DE LUZ; CRISTALES PIEZOELECTRICOS MONTADOS",4715,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",471,"VALVULAS Y TUBOS ELECTRONICOS; COMPONENTES ELECTRONICOS, SUS PARTES Y PIEZAS",4715,DIODOS  TRANSISTORES Y DISPOSITIVOS SEMICONDUCTORES ANALOGOS; DISPOSITIVOS SEMICONDUCTORES FOTOSENSIBLES; DIODOS EMISORES DE LUZ; CRISTALES PIEZOELECTRICOS MONTADOS,47150,"DIODOS, TRANSISTORES Y DISPOSITIVOS SEMICONDUCTORES ANALOGOS; DISPOSITIVOS SEMICONDUCTORES FOTOSENSIBLES; DIODOS EMISORES DE LUZ; CRISTALES PIEZOELECTRICOS MONTADOS"
5,Subclase,47160,CIRCUITOS ELECTRONICOS INTEGRADOS Y MICROCONJUNTOS ELECTRONICOS,4716,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",471,"VALVULAS Y TUBOS ELECTRONICOS; COMPONENTES ELECTRONICOS, SUS PARTES Y PIEZAS",4716,CIRCUITOS ELECTRONICOS INTEGRADOS Y MICROCONJUNTOS ELECTRONICOS,47160,CIRCUITOS ELECTRONICOS INTEGRADOS Y MICROCONJUNTOS ELECTRONICOS
5,Subclase,47171,PARTES Y PIEZAS DE LOS CONDENSADORES ELECTRICOS,4717,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",471,"VALVULAS Y TUBOS ELECTRONICOS; COMPONENTES ELECTRONICOS, SUS PARTES Y PIEZAS",4717,PARTES Y PIEZAS DE LOS CONDENSADORES ELECTRICOS,47171,PARTES Y PIEZAS DE LOS CONDENSADORES ELECTRICOS
5,Subclase,47172,PARTES Y PIEZAS DE RESISTENCIAS ELECTRICAS (EXCEPTO RESISTENCIAS CALENTADORAS),4717,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",471,"VALVULAS Y TUBOS ELECTRONICOS; COMPONENTES ELECTRONICOS, SUS PARTES Y PIEZAS",4717,PARTES Y PIEZAS DE LOS CONDENSADORES ELECTRICOS,47172,PARTES Y PIEZAS DE RESISTENCIAS ELECTRICAS (EXCEPTO RESISTENCIAS CALENTADORAS)
5,Subclase,47173,"PARTES Y PIEZAS DE VALVULAS Y TUBOS TERMIONICOS, CATODO FRIO O CON FOTOCATODO (INCLUSO TUBOS DE RAYOS CATODICOS); DIODOS TRANSISTORES Y DISPOSITIVOS SEMICONDUCTORES ANALOGOS; DISPOSITIVOS SEMICONDUCTORES FOTOSENSIBLES; DIODOS EMISORES DE LUZ; CRISTALES PI",4717,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",471,"VALVULAS Y TUBOS ELECTRONICOS; COMPONENTES ELECTRONICOS, SUS PARTES Y PIEZAS",4717,PARTES Y PIEZAS DE LOS CONDENSADORES ELECTRICOS,47173,"PARTES Y PIEZAS DE VALVULAS Y TUBOS TERMIONICOS, CATODO FRIO O CON FOTOCATODO (INCLUSO TUBOS DE RAYOS CATODICOS); DIODOS TRANSISTORES Y DISPOSITIVOS SEMICONDUCTORES ANALOGOS; DISPOSITIVOS SEMICONDUCTORES FOTOSENSIBLES; DIODOS EMISORES DE LUZ; CRISTALES PI"
5,Subclase,47211,"APARATOS TRANSMISORES DE RADIOTELEFONIA, RADIOTELEGRAFIA, RADIODIFUSION O TELEVISION, INCORPOREN O NO APARATOS RECEPTORES O APARATOS PARA LA GRABACION O REPRODUCCION DEL SONIDO",4721,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",472,"APARATOS  TRANSMISORES  DE  TELEVISION  Y  RADIO  Y APARATOS  ELECTRICOS  PARA  TELEFONIA  Y  TELEGRAFIA  CON  HILOS; SUS  PARTES,  PIEZAS   Y  ACCESORIOS",4721,APARATOS TRANSMISORES DE RADIO O TELEVISION; CAMARAS DE TELEVISION,47211,"APARATOS TRANSMISORES DE RADIOTELEFONIA, RADIOTELEGRAFIA, RADIODIFUSION O TELEVISION, INCORPOREN O NO APARATOS RECEPTORES O APARATOS PARA LA GRABACION O REPRODUCCION DEL SONIDO"
5,Subclase,47212,CAMARAS DE TELEVISION,4721,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",472,"APARATOS  TRANSMISORES  DE  TELEVISION  Y  RADIO  Y APARATOS  ELECTRICOS  PARA  TELEFONIA  Y  TELEGRAFIA  CON  HILOS; SUS  PARTES,  PIEZAS   Y  ACCESORIOS",4721,APARATOS TRANSMISORES DE RADIO O TELEVISION; CAMARAS DE TELEVISION,47212,CAMARAS DE TELEVISION
5,Subclase,47220,"APARATOS ELECTRICOS PARA RADIO COMUNICACION, TELEFONIA Y TELEGRAFIA CON HILOS",4722,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",472,"APARATOS  TRANSMISORES  DE  TELEVISION  Y  RADIO  Y APARATOS  ELECTRICOS  PARA  TELEFONIA  Y  TELEGRAFIA  CON  HILOS; SUS  PARTES,  PIEZAS   Y  ACCESORIOS",4722,- APARATOS ELECTRICOS PARA TELEFONIA Y TELEGRAFIA CON HILOS,47220,"APARATOS ELECTRICOS PARA RADIO COMUNICACION, TELEFONIA Y TELEGRAFIA CON HILOS"
5,Subclase,47311,"RADIORECEPTORES (EXCEPTO DEL TIPO UTILIZADO EN VEHICULOS AUTOMOTORES), INCLUSO APARATOS CAPACES DE RECIBIR TAMBIEN SENALES DE RADIOTELEFONIA O RADIOTELEGRAFIA, COMBINADOS O NO CON APARATOS GRABADORES O REPRODUCTORES DE SONIDO O CON UN RELOJ",4731,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",473,"RADIORECEPTORES Y RECEPTORES DE TELEVISION; APARATOS PARA LA GRABACION O REPRODUCCION DE SENALES SONORAS O DE TELEVISION; MICROFONOS, ALTAVOCES, AMPLIFICADORES, ETC; APARATOS RECEPTORES DE RADIOTELEFONIA O RADIOTELEGRAFIA",4731,RADIORECEPTORES Y RECEPTORES DE TELEVISION,47311,"RADIORECEPTORES (EXCEPTO DEL TIPO UTILIZADO EN VEHICULOS AUTOMOTORES), INCLUSO APARATOS CAPACES DE RECIBIR TAMBIEN SENALES DE RADIOTELEFONIA O RADIOTELEGRAFIA, COMBINADOS O NO CON APARATOS GRABADORES O REPRODUCTORES DE SONIDO O CON UN RELOJ"
5,Subclase,47312,"RADIORECEPTORES QUE REQUIEREN PARA SU FUNCIONAMIENTO UNA FUENTE EXTERNA DE ENERGIA, DEL TIPO UTILIZADO EN VEHICULOS AUTOMOTORES (INCLUSO APARATOS CAPACES DE RECIBIR TAMBIEN SENALES DE RADIOTELEFONIA O RADIOTELEGRAFIA)",4731,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",473,"RADIORECEPTORES Y RECEPTORES DE TELEVISION; APARATOS PARA LA GRABACION O REPRODUCCION DE SENALES SONORAS O DE TELEVISION; MICROFONOS, ALTAVOCES, AMPLIFICADORES, ETC; APARATOS RECEPTORES DE RADIOTELEFONIA O RADIOTELEGRAFIA",4731,RADIORECEPTORES Y RECEPTORES DE TELEVISION,47312,"RADIORECEPTORES QUE REQUIEREN PARA SU FUNCIONAMIENTO UNA FUENTE EXTERNA DE ENERGIA, DEL TIPO UTILIZADO EN VEHICULOS AUTOMOTORES (INCLUSO APARATOS CAPACES DE RECIBIR TAMBIEN SENALES DE RADIOTELEFONIA O RADIOTELEGRAFIA)"
5,Subclase,47313,"RECEPTORES DE TELEVISION, COMBINADOS O NO CON RADIORRECEPTORES O APARATOS PARA LA GRABACION O REPRODUCCION DE SENALES SONORAS O DE TELEVISION",4731,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",473,"RADIORECEPTORES Y RECEPTORES DE TELEVISION; APARATOS PARA LA GRABACION O REPRODUCCION DE SENALES SONORAS O DE TELEVISION; MICROFONOS, ALTAVOCES, AMPLIFICADORES, ETC; APARATOS RECEPTORES DE RADIOTELEFONIA O RADIOTELEGRAFIA",4731,RADIORECEPTORES Y RECEPTORES DE TELEVISION,47313,"RECEPTORES DE TELEVISION, COMBINADOS O NO CON RADIORRECEPTORES O APARATOS PARA LA GRABACION O REPRODUCCION DE SENALES SONORAS O DE TELEVISION"
5,Subclase,47321,"GIRADISCOS, TOCADISCOS, TOCA CASETES Y OTROS APARATOS PARA LA REPRODUCCION DEL SONIDO (SIN DISPOSITIVO GRABADOR DE SONIDO)",4732,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",473,"RADIORECEPTORES Y RECEPTORES DE TELEVISION; APARATOS PARA LA GRABACION O REPRODUCCION DE SENALES SONORAS O DE TELEVISION; MICROFONOS, ALTAVOCES, AMPLIFICADORES, ETC; APARATOS RECEPTORES DE RADIOTELEFONIA O RADIOTELEGRAFIA",4732,- APARATOS PARA LA GRABACION O REPRODUCCION DE SENALES SONORAS O DE TELEVISION,47321,"GIRADISCOS, TOCADISCOS, TOCA CASETES Y OTROS APARATOS PARA LA REPRODUCCION DEL SONIDO (SIN DISPOSITIVO GRABADOR DE SONIDO)"
5,Subclase,47322,GRABADORES DE CINTA MAGNETICA Y OTROS APARATOS GRABADORES DE SONIDO (CON DISPOSITIVOS PARA LA REPRODUCCION DEL SONIDO O SIN EL),4732,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",473,"RADIORECEPTORES Y RECEPTORES DE TELEVISION; APARATOS PARA LA GRABACION O REPRODUCCION DE SENALES SONORAS O DE TELEVISION; MICROFONOS, ALTAVOCES, AMPLIFICADORES, ETC; APARATOS RECEPTORES DE RADIOTELEFONIA O RADIOTELEGRAFIA",4732,- APARATOS PARA LA GRABACION O REPRODUCCION DE SENALES SONORAS O DE TELEVISION,47322,GRABADORES DE CINTA MAGNETICA Y OTROS APARATOS GRABADORES DE SONIDO (CON DISPOSITIVOS PARA LA REPRODUCCION DEL SONIDO O SIN EL)
5,Subclase,47323,"APARATOS DE VIDEO GRABADORES O REPRODUCTORES, CAMARAS DE VIDEO Y CAMARAS DE VIDEO PARA VISTAS FIJA",4732,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",473,"RADIORECEPTORES Y RECEPTORES DE TELEVISION; APARATOS PARA LA GRABACION O REPRODUCCION DE SENALES SONORAS O DE TELEVISION; MICROFONOS, ALTAVOCES, AMPLIFICADORES, ETC; APARATOS RECEPTORES DE RADIOTELEFONIA O RADIOTELEGRAFIA",4732,- APARATOS PARA LA GRABACION O REPRODUCCION DE SENALES SONORAS O DE TELEVISION,47323,"APARATOS DE VIDEO GRABADORES O REPRODUCTORES, CAMARAS DE VIDEO Y CAMARAS DE VIDEO PARA VISTAS FIJA"
5,Subclase,47331,"MICROFONOS Y SUS SOPORTES; ALTAVOCES; AURICULARES (CASCOS), MINIAURICULARES Y CONJUNTOS COMBINADOS DE MICROFONO CON ALTAVOZ; AMPLIFICADORES ELECTRICOS DE AUDIOFRECUENCIA; EQUIPOS AMPLIFICADORES ELECTRICOS DE SONIDO",4733,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",473,"RADIORECEPTORES Y RECEPTORES DE TELEVISION; APARATOS PARA LA GRABACION O REPRODUCCION DE SENALES SONORAS O DE TELEVISION; MICROFONOS, ALTAVOCES, AMPLIFICADORES, ETC; APARATOS RECEPTORES DE RADIOTELEFONIA O RADIOTELEGRAFIA",4733,MICROFONOS  ALTAVOCES  AURICULARES (CASCOS)  MINIAURICULARES  AMPLIFICADORES; APARATOS RECEPTORES DE RADIOTELEFONIA Y RADIOTELEGRAFIA,47331,"MICROFONOS Y SUS SOPORTES; ALTAVOCES; AURICULARES (CASCOS), MINIAURICULARES Y CONJUNTOS COMBINADOS DE MICROFONO CON ALTAVOZ; AMPLIFICADORES ELECTRICOS DE AUDIOFRECUENCIA; EQUIPOS AMPLIFICADORES ELECTRICOS DE SONIDO"
5,Subclase,47332,APARATOS RECEPTORES DE REDIOTELEFONIA Y RADIOTELEGRAFIA,4733,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",473,"RADIORECEPTORES Y RECEPTORES DE TELEVISION; APARATOS PARA LA GRABACION O REPRODUCCION DE SENALES SONORAS O DE TELEVISION; MICROFONOS, ALTAVOCES, AMPLIFICADORES, ETC; APARATOS RECEPTORES DE RADIOTELEFONIA O RADIOTELEGRAFIA",4733,MICROFONOS  ALTAVOCES  AURICULARES (CASCOS)  MINIAURICULARES  AMPLIFICADORES; APARATOS RECEPTORES DE RADIOTELEFONIA Y RADIOTELEGRAFIA,47332,APARATOS RECEPTORES DE REDIOTELEFONIA Y RADIOTELEGRAFIA
5,Subclase,47401,PARTES Y PIEZAS DE APARATOS ELECTRICOS PARA TELEFONIA Y TELEGRAFIA CON HILOS,4740,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",474,"PARTES Y PIEZAS DE APARATOS TRANSMISORES DE RADIODIFUSION O TELEVISION, CAMARAS DE TELEVISION; MICROFONOS, ALTAVOCES, ARTICULARES;  APARATOS  DE  RADAR,  DE  RADIONAVEGACION  Y APARATOS  DE  CONTROL",4740,PARTES Y PIEZAS DE APARATOS ELECTRICOS PARA TELEFONIA Y TELEGRAFIA CON HILOS,47401,PARTES Y PIEZAS DE APARATOS ELECTRICOS PARA TELEFONIA Y TELEGRAFIA CON HILOS
5,Subclase,47402,PARTES Y PIEZAS PARA LOS APARATOS DE GRABACION O REPRODUCCION DE SENALES SONORAS O DE TELEVISION,4740,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",474,"PARTES Y PIEZAS DE APARATOS TRANSMISORES DE RADIODIFUSION O TELEVISION, CAMARAS DE TELEVISION; MICROFONOS, ALTAVOCES, ARTICULARES;  APARATOS  DE  RADAR,  DE  RADIONAVEGACION  Y APARATOS  DE  CONTROL",4740,PARTES Y PIEZAS DE APARATOS ELECTRICOS PARA TELEFONIA Y TELEGRAFIA CON HILOS,47402,PARTES Y PIEZAS PARA LOS APARATOS DE GRABACION O REPRODUCCION DE SENALES SONORAS O DE TELEVISION
5,Subclase,47403,"PARTES Y PIEZAS DE LOS APARATOS TRANSMISORES DE RADIODIFUSION O TELEVISION ; CAMARAS DE TELEVISON; RADIORRECEPTORES Y RECEPTORES DE TELEVISION; APARATOS RECEPTORES DE RADIOTELEFONIA O RADIOTELEGRAFIA Y APARATOS DE RADAR, APARATOS PARA RADIO NAVEGACION, AP",4740,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",474,"PARTES Y PIEZAS DE APARATOS TRANSMISORES DE RADIODIFUSION O TELEVISION, CAMARAS DE TELEVISION; MICROFONOS, ALTAVOCES, ARTICULARES;  APARATOS  DE  RADAR,  DE  RADIONAVEGACION  Y APARATOS  DE  CONTROL",4740,PARTES Y PIEZAS DE APARATOS ELECTRICOS PARA TELEFONIA Y TELEGRAFIA CON HILOS,47403,"PARTES Y PIEZAS DE LOS APARATOS TRANSMISORES DE RADIODIFUSION O TELEVISION ; CAMARAS DE TELEVISON; RADIORRECEPTORES Y RECEPTORES DE TELEVISION; APARATOS RECEPTORES DE RADIOTELEFONIA O RADIOTELEGRAFIA Y APARATOS DE RADAR, APARATOS PARA RADIO NAVEGACION, AP"
5,Subclase,47510,"MATERIALES SIN GRABAR, PREPARADOS PARA GRABACIONES DE SONIDO O ANALOGAS (EXCEPTO PELICULA CINEMATOGRAFICA Y TARJETAS CON BANDA MAGNETICA)",4751,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",475,CINTAS MAGNETICAS  Y DISCOS PARA EQUIPO AUDIOFONICO O  AUDIOVISUAL,4751,MATERIALES SIN GRABAR  PREPARADOS PARA GRABACIONES DE SONIDO O ANALOGAS (EXCEPTO PELICULA CINEMATOGRAFICA Y TARJETAS CON BANDA MAGNETICA),47510,"MATERIALES SIN GRABAR, PREPARADOS PARA GRABACIONES DE SONIDO O ANALOGAS (EXCEPTO PELICULA CINEMATOGRAFICA Y TARJETAS CON BANDA MAGNETICA)"
5,Subclase,47520,"DISCOS, CINTAS Y OTROS MATERIALES GRABADOS PARA GRABACIONES DE SONIDO O ANALOGAS DE OTROS FENOMENOS EXCEPTO PELICULA CINEMATOGRAFICA Y TARJETAS CON BANDA MAGNETICA",4752,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",475,CINTAS MAGNETICAS  Y DISCOS PARA EQUIPO AUDIOFONICO O  AUDIOVISUAL,4752,DISCOS  CINTAS Y OTROS MATERIALES GRABADOS PARA GRABACIONES DE SONIDO O ANALOGAS DE OTROS FENOMENOS (EXCEPTO PELICULA CINEMATOGRAFICA Y TARJETAS CON BANDA MAGNETICA),47520,"DISCOS, CINTAS Y OTROS MATERIALES GRABADOS PARA GRABACIONES DE SONIDO O ANALOGAS DE OTROS FENOMENOS EXCEPTO PELICULA CINEMATOGRAFICA Y TARJETAS CON BANDA MAGNETICA"
5,Subclase,47600,TARJETAS CON BANDAS MAGNETICAS  O PLAQUETAS (CHIP),4760,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",47,"EQUIPO Y APARATOS DE RADIO, TELEVISION Y COMUNICACIONES",476,TARJETAS CON BANDAS MAGNETICAS O PLAQUETAS (CHIP),4760,TARJETAS CON BANDAS MAGNETICAS O PLAQUETAS (CHIP),47600,TARJETAS CON BANDAS MAGNETICAS  O PLAQUETAS (CHIP)
5,Subclase,48110,"APARATOS BASADOS EN EL USO DE RAYOS X O RADIACIONES ALFA, BETA O GAMMA",4811,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",481,APARATOS MEDICOS Y QUIRURGICOS Y APARATOS ORTOPEDICOS,4811,APARATOS BASADOS EN EL USO DE RAYOS X O RADIACIONES ALFA  BETA O GAMMA,48110,"APARATOS BASADOS EN EL USO DE RAYOS X O RADIACIONES ALFA, BETA O GAMMA"
5,Subclase,48120,"APARATOS ELECTRICOS DE DIAGNOSTICO Y APARATOS DE RAYOS ULTRAVIOLETAS O INFRARROJOS UTILIZADOS EN MEDICINA, CIRUGIA, ODONTOLOGIA O VETERINARIA",4812,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",481,APARATOS MEDICOS Y QUIRURGICOS Y APARATOS ORTOPEDICOS,4812,APARATOS ELECTRICOS DE DIAGNOSTICO Y APARATOS DE RAYOS ULTRAVIOLETAS O INFRARROJOS UTILIZADOS EN MEDICINA  CIRUGIA  ODONTOLOGIA O VETERINARIA,48120,"APARATOS ELECTRICOS DE DIAGNOSTICO Y APARATOS DE RAYOS ULTRAVIOLETAS O INFRARROJOS UTILIZADOS EN MEDICINA, CIRUGIA, ODONTOLOGIA O VETERINARIA"
5,Subclase,48130,"OTROS INSTRUMENTOS Y APARATOS DE ODONTOLOGIA (EXCEPTO JERINGUILLAS, AGUJAS Y ARTICULOS ANALOGOS)",4813,4,"PRODUCTOS METALICOS, MAQUINARIA Y EQUIPO",48,"APARATOS MEDICOS, INSTRUMENTOS OPTICOS Y DE PRECISION, RELOJES",481,APARATOS MEDICOS Y QUIRURGICOS Y APARATOS ORTOPEDICOS,4813,OTROS INSTRUMENTOS Y APARATOS DE ODONTOLOGIA (EXCEPTO JERINGUILLAS  AGUJAS Y ARTICULOS ANALOGOS),48130,"OTROS INSTRUMENTOS Y APARATOS DE ODONTOLOGIA (EXCEPTO JERINGUILLAS, AGUJAS Y ARTICULOS ANALOGOS)"
